product_form,demand_type,theme,sentiment,mention_count,verified_count,avg_rating,user_profiles,use_scenes,example_asins,latest_review_date,evidence_excerpt
combo food shaker,uncategorized,other,negative,1,0,2.0,,,B0DS1QH1VF,20250706,These literally look like a dupe and don‘t match my other courtly check pieces. I hate that they are using this transfer design stuff now. :(
combo food shaker,uncategorized,other,positive,1,1,5.0,older_adult,,B0DS1QH1VF,20250519,Beautiful just what I was looking for to match the napkin holder. Great detail
combo food shaker,expected,value_quantity,negative,1,1,2.0,,,B0DS1QH1VF,20250521,"The appearance of these does not look like authentic MacKenzie Childs quality. Instead of the yellowish stain, there are blue splotches all over the white squares, which is not shown in the advertisement picture.They definitely were not a d"
combo food storage container,expected,material_quality,positive,1,1,5.0,,,B0CV7H2DLQ,20250416,Very pleased with this cookie jar
combo food storage container,delight,material_quality,positive,1,1,5.0,,,B0CV7H2DLQ,20250111,What’s not to love about this designer. The weight of the canister is just the right weight and is such a great accent to any counter. It’s just enough “pink” to not look childish. Great product.
combo food storage container,delight,performance,positive,1,1,5.0,,daily_home,B0CV7H2DLQ,20250120,Currently the jar is filled with gold wrapped candy.
combo food storage container,delight,value_quantity,positive,1,1,5.0,,,B0CV7H2DLQ,20240509,Loved it so cute
combo jar,fulfillment_noise,durability,negative,1,1,1.0,,,B07G1DLLHC,20250721,Broken into many pieces in shipping
combo jar,fulfillment_noise,durability,positive,1,1,4.0,professional,daily_home; storage,B07G1DLLHC,20250613,"I recently purchased the MACKENZIE-CHILDS Cookie Jar with Enamel Lid in the Gray-and-White Sterling Check, and while the design is absolutely charming, I was left a bit disappointed. The color scheme fits perfectly with my kitchen decor, an"
combo jar,fulfillment_noise,ease_of_use,negative,1,1,3.0,,daily_home,B07G1DLLHC,20250423,"The MK cookie jar came very well packaged and shipping was quick.The lid is beautifully done, very attractive and compliments the kitchen decor but stands out and calls attention to the cookie jar.The glass jar seems to be thin which is con"
combo jar,fulfillment_noise,material_quality,positive,1,0,5.0,,,B07G1DLLHC,20260427,The quality of the item was both maintained and carried with caution :)
combo jar,expected,material_quality,negative,1,1,2.0,,,B07G1DLLHC,20250122,"A little bit on a cheap side, not impressed with the quality"
combo jar,expected,material_quality,positive,1,0,5.0,,,B07G1DLLHC,20241027,Quality product.
combo jar,basic,material_quality,negative,1,1,1.0,,,B07G1DLLHC,20190717,Top slides no freshness seal
combo jar,fulfillment_noise,performance,positive,1,1,4.0,professional,daily_home; storage,B07G1DLLHC,20250613,"I recently purchased the MACKENZIE-CHILDS Cookie Jar with Enamel Lid in the Gray-and-White Sterling Check, and while the design is absolutely charming, I was left a bit disappointed. The color scheme fits perfectly with my kitchen decor, an"
combo jar,fulfillment_noise,performance,negative,1,1,3.0,,daily_home,B07G1DLLHC,20250423,"The MK cookie jar came very well packaged and shipping was quick.The lid is beautifully done, very attractive and compliments the kitchen decor but stands out and calls attention to the cookie jar.The glass jar seems to be thin which is con"
combo jar,delight,performance,positive,1,1,4.0,,,B07G1DLLHC,20250214,"I love this cookie jar  it‘s so adorable  the only thing I don‘t like the seam that it has on the glass down the center  usually you see this with cheep glass  for the price I expected better, in addition it doesn‘t have a seal for freshnes"
combo jar,basic,performance,negative,1,1,1.0,,,B07G1DLLHC,20190717,Top slides no freshness seal
combo jar,uncategorized,size_fit,positive,1,0,4.0,,daily_home,B07G1DLLHC,20260319,"Bigger size cookie jar, great addition to my kitchen. I would have liked it even more if the lid sealed (not air tight)"
combo jar,expected,size_fit,positive,1,0,5.0,,daily_home,B07G1DLLHC,20260224,I use it for my nespresso coffee cups. But its so stylish for my kitchen. The size “ jer “ is definitely bigger then I thought it would be. It fits over 100 nespresso cups.
combo jar,delight,size_fit,positive,1,1,5.0,,,B07G1DLLHC,20250726,"Great price, great piece, love the size…"
combo jar,fulfillment_noise,size_fit,positive,1,1,4.0,professional,daily_home; storage,B07G1DLLHC,20250613,"I recently purchased the MACKENZIE-CHILDS Cookie Jar with Enamel Lid in the Gray-and-White Sterling Check, and while the design is absolutely charming, I was left a bit disappointed. The color scheme fits perfectly with my kitchen decor, an"
combo jar,uncategorized,size_fit,negative,1,1,1.0,,daily_home,B07G1DLLHC,20250602,"I couldn’t wait to get the cookie jar. I was so excited when it got here, but returned it. The glass is cheap. It’s got the line through it.and label reads from China and the lid labels from Taiwan. The lid, the gold part is a dull gold com"
combo jar,expected,value_quantity,positive,1,0,5.0,,daily_home,B07G1DLLHC,20260224,I use it for my nespresso coffee cups. But its so stylish for my kitchen. The size “ jer “ is definitely bigger then I thought it would be. It fits over 100 nespresso cups.
combo soap dish,uncategorized,other,negative,1,1,1.0,,,B0F5SNL928,20250921,It‘s a different color than the mocha check
combo spoon rest,expected,durability,positive,1,1,5.0,,,B01M1FBYWK,20250912,Our daughter enjoyed the spoon rest. Very durable.
combo spoon rest,uncategorized,durability,negative,1,1,3.0,,daily_home,B01M1FBYWK,20240906,Not impressed with this item. I was excited to add my very first MC piece to my home and I decide to order this spoon rest. I get the item and I‘m kinda shocked at how cheaply thin it feels and how it was so much smaller than expected. No w
combo spoon rest,uncategorized,durability,positive,1,1,5.0,family,,B01M1FBYWK,20230601,"My wife’s name is Makenzie. I thought this was a custom spoon for our child. Turns out it will break if your toddler drops it on the tile. Might be better for another Makenzie’s child, just not mine."
combo spoon rest,basic,durability,negative,1,1,3.0,older_adult,,B01M1FBYWK,20230516,"Very thin, like fine china. Expected a spoon holder to be strong, heavy. This will definitely  get broken. It‘s  lovely but totally impractical. Waste of money. Disappointed."
combo spoon rest,fulfillment_noise,durability,negative,1,1,1.0,older_adult,,B01M1FBYWK,20220504,"Item arrived chipped. Item is also tin, as opposed to ceramic. Cheap in appearance. Too expensive for what it is. I have a ceramic spoon holder, super durable, for 1/4 the price. Very unhappy and will be returning. Chipped paint most likely"
combo spoon rest,fulfillment_noise,material_quality,positive,1,0,5.0,,daily_home,B01M1FBYWK,20260306,Mackenzie-Childs has beautiful products and excellent quality. A few pieces in the kitchen add so much. I love this!
combo spoon rest,uncategorized,packaging_delivery,negative,1,1,1.0,,storage,B01M1FBYWK,20250217,"Damaged, Im gonna stick with in store purchases on this product. It didn’t seem authentic at all? Or like it was a defect."
combo spoon rest,fulfillment_noise,packaging_delivery,negative,1,1,1.0,older_adult,,B01M1FBYWK,20220504,"Item arrived chipped. Item is also tin, as opposed to ceramic. Cheap in appearance. Too expensive for what it is. I have a ceramic spoon holder, super durable, for 1/4 the price. Very unhappy and will be returning. Chipped paint most likely"
combo spoon rest,uncategorized,size_fit,positive,1,0,4.0,,,B01M1FBYWK,20251129,"A tad bit small for the price, but you’re paying for the name."
combo spoon rest,uncategorized,size_fit,negative,1,1,3.0,,daily_home,B01M1FBYWK,20240906,Not impressed with this item. I was excited to add my very first MC piece to my home and I decide to order this spoon rest. I get the item and I‘m kinda shocked at how cheaply thin it feels and how it was so much smaller than expected. No w
combo spoon rest,delight,size_fit,positive,1,1,5.0,,daily_home,B01M1FBYWK,20220107,"This is a little smaller than my other spoon rests, however, they match other items in my kitchen and it‘s unbreakable."
combo spoon rest,fulfillment_noise,value_quantity,negative,1,1,1.0,older_adult,,B01M1FBYWK,20220504,"Item arrived chipped. Item is also tin, as opposed to ceramic. Cheap in appearance. Too expensive for what it is. I have a ceramic spoon holder, super durable, for 1/4 the price. Very unhappy and will be returning. Chipped paint most likely"
food storage container,expected,cleaning_maintenance,positive,1,1,5.0,,daily_home; gift,B07QM72ZXL,20250619,"I purchased this Beautiful MacKenzie Childs large Canister for a friend as a gift.  My friend was in awe with the design and noted how useful it was.  She proudly displays this in her kitchen.  Pros:  stunning design and elegance, generous "
food storage container,uncategorized,durability,negative,1,1,1.0,,,B07QM72ZXL,20250505,It was cracked in four places and the lip was scratched half the way around the lid.The packaging on this fragile item was horrible!Very disappointed!!!
food storage container,uncategorized,other,negative,1,1,2.0,,,B07QM72ZXL,20250531,Save your money.  Basically just a tin with a lid!  Very disappointing!
food storage container,uncategorized,packaging_delivery,negative,1,1,1.0,,,B07QM72ZXL,20250505,It was cracked in four places and the lip was scratched half the way around the lid.The packaging on this fragile item was horrible!Very disappointed!!!
food storage container,fulfillment_noise,packaging_delivery,positive,1,1,5.0,,,B07QM72ZXL,20241212,Love these ! Bought the whole set . Love Mackenzie Childs Courtly Check! And love the fast shipping
food storage container,uncategorized,performance,positive,1,0,5.0,professional,storage,B07QM72ZXL,20251024,I use it to store my coffee grounds and it works and looks beautiful.
food storage container,expected,value_quantity,positive,1,1,5.0,,daily_home; gift,B07QM72ZXL,20250619,"I purchased this Beautiful MacKenzie Childs large Canister for a friend as a gift.  My friend was in awe with the design and noted how useful it was.  She proudly displays this in her kitchen.  Pros:  stunning design and elegance, generous "
item container,expected,material_quality,positive,1,0,5.0,,daily_home,B07QMTNWHV,20260423,"While you may be paying for the name brand, the quality is 100% there. Great piece and such a fun way to add some verity to your kitchen."
item container,fulfillment_noise,packaging_delivery,positive,1,1,5.0,,,B07QMTNWHV,20250830,Beautiful color! Love all of McKenzie Childs!!!! It was packaged very well and arrived on time.
item container,delight,performance,positive,1,1,5.0,professional,daily_home,B07QMTNWHV,20240708,"Looking for something that would make my wife smile while working in the kitchen for Mother‘s Day.  She loves butterflies and this colorful container not only hold a few spatulas, an egg beater, pasta thingy, a couple of spoons and a pair o"
item container,delight,size_fit,positive,1,1,5.0,older_adult,daily_home; storage,B07QMTNWHV,20251213,"I purchased this MacKenzie-Childs utensil holder along with the entire matching canister set, and it completely transformed my kitchen. The hand-painted blue-and-white checks add the perfect pop of color against my white countertops and bac"
item container,fulfillment_noise,value_quantity,positive,1,1,5.0,,,B07QMTNWHV,20250830,Beautiful color! Love all of McKenzie Childs!!!! It was packaged very well and arrived on time.
stovetop kettle,uncategorized,cleaning_maintenance,positive,1,1,5.0,,gift,B004HICOPA,20250619,"I purchased this Beautiful MacKenzie Childs check teapot for a friend for her birthday and she was over the moon!  It’s super elegant and functional.  Pros:  super artistic design, conversation piece, solid craftsmanship, heats well, defini"
stovetop kettle,delight,ease_of_use,positive,1,1,4.0,professional,daily_home,B004HICOPA,20250402,"This looks really good in my black kitchen and I do love it for that reason only.  Otherwise, it is not very practical.  The lid is very hard to get off.  I stopped trying and just put the water in the spout.  But for all the effort not to "
stovetop kettle,delight,material_quality,positive,1,0,5.0,,daily_home,B004HICOPA,20260419,Love this. So beautiful in my kitchen.
stovetop kettle,expected,material_quality,negative,1,1,1.0,,,B004HICOPA,20250607,Obviously quality control is not the mfg. strong suit!!! You cannot make it right. It’s a disaster. Great looking in the Amazon pics. Not
stovetop kettle,basic,other,negative,1,1,1.0,,storage,B004HICOPA,20250402,Missing pieces. Not same product & not boxed like original tea kettles from the actual store.Poor. Returned.
stovetop kettle,fulfillment_noise,size_fit,positive,1,0,5.0,,,B004HICOPA,20260208,Perfect size. I‘ve always wanted one of these Tea Kettles. It arrived on time and very well wrapped.
stovetop kettle,delight,value_quantity,positive,1,0,5.0,professional,,B004HICOPA,20260508,I’ve been wanting one of these teapots forever! It is absolutely worth every penny. I will not be using it for its functionality. Instead I have it on display as one would a lovely art piece.
stovetop kettle,fulfillment_noise,value_quantity,positive,1,1,5.0,,,B004HICOPA,20250804,Perfectly beautiful. Was very well packaged too.
unknown,reverse,cleaning_maintenance,positive,1,0,5.0,older_adult,daily_home; storage,B0FY2KW51W,20260302,Perfect for collectors of MC or newbies and it’s practical for different uses! It’s technically a utensil holder but I’m using it to store my coffee pods. I can see using it as a vase also! It’s midsize so items stored shouldn’t be bulky. I
unknown,basic,durability,negative,1,1,3.0,older_adult,,B0CV7RBX2G,20230516,"Very thin, like fine china. Expected a spoon holder to be strong, heavy. This will definitely  get broken. It‘s  lovely but totally impractical. Waste of money. Disappointed."
unknown,fulfillment_noise,durability,negative,1,1,1.0,older_adult,,B0CV7RBX2G,20220504,"Item arrived chipped. Item is also tin, as opposed to ceramic. Cheap in appearance. Too expensive for what it is. I have a ceramic spoon holder, super durable, for 1/4 the price. Very unhappy and will be returning. Chipped paint most likely"
unknown,reverse,durability,positive,1,0,5.0,older_adult,daily_home; storage,B0FY2KW51W,20260302,Perfect for collectors of MC or newbies and it’s practical for different uses! It’s technically a utensil holder but I’m using it to store my coffee pods. I can see using it as a vase also! It’s midsize so items stored shouldn’t be bulky. I
unknown,uncategorized,ease_of_use,positive,1,0,4.0,,gift; storage,B0CQNQ4J2D,20260101,"The product itself was great as far as I’m concern, i didn’t inspect it but seems to be as offered. I’m giving 4 stars though because this is such a high costing brand, paying a good price for a simple product for the desire of the art, yet"
unknown,reverse,ease_of_use,positive,1,0,5.0,older_adult,daily_home; storage,B0FY2KW51W,20260302,Perfect for collectors of MC or newbies and it’s practical for different uses! It’s technically a utensil holder but I’m using it to store my coffee pods. I can see using it as a vase also! It’s midsize so items stored shouldn’t be bulky. I
unknown,fulfillment_noise,material_quality,negative,1,1,1.0,,,B0DS1M67NS,20250619,"I am extremely disappointed with my purchase. The kettle arrived not just “used,“ but completely damaged—with chipped paint, noticeable dents, and clear signs of mishandling. The packaging was careless and offered little protection, resulti"
unknown,fulfillment_noise,other,positive,1,1,5.0,,travel,B0CV7PVJC4,20250518,Beautiful product. Great seller.
unknown,uncategorized,packaging_delivery,positive,1,0,4.0,,gift; storage,B0CQNQ4J2D,20260101,"The product itself was great as far as I’m concern, i didn’t inspect it but seems to be as offered. I’m giving 4 stars though because this is such a high costing brand, paying a good price for a simple product for the desire of the art, yet"
unknown,uncategorized,performance,negative,1,1,2.0,beginner; professional,,B0DS1MSDDK,20250720,"The design is beautiful, but I bought it to use as a cutting board not a backsplash.  First time using it and hand washed, but the backing is bubbling,  I guess the design is on a piece of paper and not worked into the acrylic.  Too expensi"
unknown,fulfillment_noise,performance,positive,1,1,4.0,professional,daily_home; storage,B0BR48TL6V,20250613,"I recently purchased the MACKENZIE-CHILDS Cookie Jar with Enamel Lid in the Gray-and-White Sterling Check, and while the design is absolutely charming, I was left a bit disappointed. The color scheme fits perfectly with my kitchen decor, an"
unknown,basic,performance,negative,1,0,1.0,,travel,B0DSJLLM68,20260401,Disappointed with the quality and customer service for this item. I expected more for the price. I own a lot of MC things and this is the only one that I have had an issue with. I had this for 6 months before it started to leak. I reached o
unknown,expected,size_fit,positive,1,0,5.0,,,B0DPKZ12ZN,20260203,"Does Mackenzie-Childs need another positive review?! Obviously beautiful and so well made. I’ve never seen the green in person before but it is absolutely gorgeous. Great size, easy to clean, and gorgeous to have on your counter."
unknown,reverse,size_fit,positive,1,0,5.0,older_adult,daily_home; storage,B0FY2KW51W,20260302,Perfect for collectors of MC or newbies and it’s practical for different uses! It’s technically a utensil holder but I’m using it to store my coffee pods. I can see using it as a vase also! It’s midsize so items stored shouldn’t be bulky. I
unknown,basic,size_fit,negative,1,0,1.0,,travel,B0DSJLLM68,20260401,Disappointed with the quality and customer service for this item. I expected more for the price. I own a lot of MC things and this is the only one that I have had an issue with. I had this for 6 months before it started to leak. I reached o
