product_form,demand_type,theme,sentiment,mention_count,verified_count,avg_rating,user_profiles,use_scenes,example_asins,latest_review_date,evidence_excerpt
brand duster refill,basic,cleaning_maintenance,negative,1,0,1.0,,travel,B076DDVRPG,20251015,Just got the new one improved version with the blue strips with the dots on it. They are horrible. I tested it against the old version. The blue and white doesn’t pick up any dust. I called the company. They said that’s for breaking up heav
brand duster refill,expected,durability,positive,1,0,5.0,,,B076DDVRPG,20251222,I use these all the time! They easily pick up all the dust and speed up the time I spend cleaning. They are durable to hold up during multiple room uses. It has a nice clean scent that isn‘t over powering.
brand duster refill,basic,durability,negative,1,0,1.0,,travel,B076DDVRPG,20251015,Just got the new one improved version with the blue strips with the dots on it. They are horrible. I tested it against the old version. The blue and white doesn’t pick up any dust. I called the company. They said that’s for breaking up heav
brand duster refill,reverse,durability,negative,1,0,1.0,,travel,B076DDVRPG,20251006,Not the same as items previously sent. Product replaced with inferior SCENTED item that irritated my allergies. Does not match unscented description or picture on box. And blue/white strips do not pickup dust. Subscription cancelled. Has Sw
brand duster refill,reverse,ease_of_use,negative,1,0,1.0,,travel,B076DDVRPG,20251006,Not the same as items previously sent. Product replaced with inferior SCENTED item that irritated my allergies. Does not match unscented description or picture on box. And blue/white strips do not pickup dust. Subscription cancelled. Has Sw
brand duster refill,delight,material_quality,positive,1,0,5.0,,storage; travel,B076DDVRPG,20260429,I like by I like to buy these in multiples because I clean a lot and they save me a trip to the store or an order from Amazon
brand duster refill,uncategorized,material_quality,negative,1,0,3.0,,,B076DDVRPG,20250928,"have blue plastic dots, less yellow duster thickness"
brand duster refill,uncategorized,performance,negative,1,0,1.0,professional,,B076DDVRPG,20250921,"Absolutely horrible, 2nd time for getting ripped off in a row. I didn‘t get what is advertised. Mine are in Spanish wording on the box and looks totally different than the picture. Goodluck, I am not happy at all . They dont even work in my"
brand duster refill,uncategorized,size_fit,positive,1,0,4.0,professional,,B076DDVRPG,20260225,"These have been working okay so far. I don’t know if it the swiffer duster or my swiffer handle but, it doesn’t seem to stay in lock for too long; so much so that I have to adjust it. It does pick up a good amount of dust it seems."
brand duster refill,uncategorized,size_fit,negative,1,0,1.0,,travel,B076DDVRPG,20251017,"Swiffer, get your act together and start making these great again! The yellow fibers are like half the size they used to be and those blue dotted strips are worthless. You can‘t fluff these things and they are a joke. I used to love these a"
brand duster refill,expected,value_quantity,negative,1,0,1.0,,,B076DDVRPG,20250918,"Some reviewers mentioned that the dusters they received looked nothing like the “fluffy”duster pictured.  HOW VERY TRUE !  I fluffed the duster as much as I could, inserted the plastic fork, and started dusting.  There was so little of the "
brand duster refill,fulfillment_noise,value_quantity,positive,1,0,5.0,professional,daily_home,B076DDVRPG,20250914,Excellent product. Great quantity for the price also. Work great! Fast shipping and packaged well!
compatible disposable refill,uncategorized,cleaning_maintenance,positive,1,0,5.0,professional,,B0D2DBWVGJ,20251003,I hadn‘t purchased refills in some time so was a little surprised when I went to buy more and they weren‘t very economical that is until I found this 12 pack! They work just as great if not better than brand name in my opinion. Ive tried bo
compatible disposable refill,fulfillment_noise,cleaning_maintenance,negative,1,0,1.0,,,B0CC1GQZ6Y,20260416,"These SUCK. These are terrible. They do NOT pick up dust, fur, hair or even dirt. In fact, the fibers on this duster end up coming OFF the duster and end up adding to the dust. Yes - swiffer IS better. For $10 you think these would do somet"
compatible disposable refill,fulfillment_noise,durability,positive,1,0,5.0,,,B0CC1GQZ6Y,20260327,"They come in a tiny box compacted, but they quickly open and give you full dusting potential.It came with a telescoping wand/handle that is super great and sturdy. I found myself dusting ceilings/walls/fans just to test it out.
One duster w"
compatible disposable refill,basic,durability,negative,1,0,1.0,professional,,B0DKFGYJ2Z,20250912,"Does not work. I try inserting it on the wand and it doesn’t go past 20-25%. With just a bit of pressure, the wand teeth rip off the brush."
compatible disposable refill,expected,durability,negative,1,0,1.0,,,B0DKFGYJ2Z,20250905,"When cleaning, I could see dust particles flying in the air.  Threw more away trying to put them on, they kept tearing out of the pockets where they are supposed to slide in."
compatible disposable refill,expected,ease_of_use,negative,1,0,3.0,,,B0D2DBWVGJ,20260406,"As mentioned before, these are not Swiffer products but some other look-alike facsimile. Poor performance installing the duster to the wand, with difficulty to properly thread the duster and effectively use."
compatible disposable refill,uncategorized,ease_of_use,positive,1,0,4.0,professional,,B0DKFGYJ2Z,20260120,"These swiffer like static cling dusting refills, are very good, slightly hard to install on swiffer handles, but very good nevertheless. the duster refills are yellow just like in the picture and they do work well once installed on a duster"
compatible disposable refill,expected,instructions_setup,negative,1,0,3.0,,,B0D2DBWVGJ,20260406,"As mentioned before, these are not Swiffer products but some other look-alike facsimile. Poor performance installing the duster to the wand, with difficulty to properly thread the duster and effectively use."
compatible disposable refill,expected,instructions_setup,positive,1,0,5.0,,,B0D2DBWVGJ,20260124,"Another cleaning product I needed. The product feels very high-quality, and it‘s easy to assemble; you just need to screw the two parts of the handle together and attach the cleaning pad. I like that it has a small pin to secure the pad so "
compatible disposable refill,delight,instructions_setup,positive,1,0,5.0,family; professional,,B0D2DBWVGJ,20260103,"Good quality duster for low price! My kids love randomly dusting and this works so well. One wipe and it gets like everything! Super soft, easy to install on handle and comes with a lot of refills for the price."
compatible disposable refill,uncategorized,instructions_setup,positive,1,0,4.0,professional,,B0DKFGYJ2Z,20260120,"These swiffer like static cling dusting refills, are very good, slightly hard to install on swiffer handles, but very good nevertheless. the duster refills are yellow just like in the picture and they do work well once installed on a duster"
compatible disposable refill,uncategorized,instructions_setup,negative,1,0,3.0,,,B0DKFGYJ2Z,20251213,"They are cute and soft but not as efficient as the name brand.The also are more difficult to install on the handle
I did not return them but I will not te/order again"
compatible disposable refill,expected,material_quality,negative,1,0,2.0,,,B0DKFGYJ2Z,20250925,Polyester crap. Definitely doesnt catch dust like a Swiffer.
compatible disposable refill,basic,other,negative,1,0,1.0,,,B0D2DBWVGJ,20250916,"Not all parts were received in my order. When I reached out regarding this, nothing was resolved."
compatible disposable refill,uncategorized,packaging_delivery,positive,1,0,4.0,professional,,B0D2DBWVGJ,20260413,"It works just like a swiffer for a fraction of the cost. I am subtracting one star because it has a bad offgassing smell, but open the vacuum seal packaging and place it in a separate room, and let it air out"
compatible disposable refill,expected,packaging_delivery,negative,1,0,3.0,family,,B0CC1GQZ6Y,20260219,"I’m a Swiffer person and when I went to order refills for my Swiffer via Amazon because I was too lazy to go to Target, I did not pay close attention to what I was ordering. The dusters looked like my normal Swiffer brand. I started using t"
compatible disposable refill,fulfillment_noise,performance,negative,1,0,1.0,professional,,B0DKFGYJ2Z,20251002,"This product is horrible. I‘ve tried using it twice to dust. It doesn‘t pick up any of the dust, it moves it around.  After dusting two rooms of furniture there wasn‘t one speck of dust on the duster. I just opened the package and it is bey"
compatible disposable refill,fulfillment_noise,size_fit,positive,1,0,5.0,,daily_home,B0D2DBWVGJ,20251125,"These heavy-duty duster refills are a solid purchase for routine home maintenance. The increased microfiber count (4X) and 360° design significantly improve dust and pet hair capture on multiple surfaces, including detailed trim and electro"
duster refill kit,basic,durability,negative,1,0,1.0,,,B001TQ6IHS,20251002,Received broken… I just opened this today and was trying to figure out why I couldn’t put it together  when I finally realized it’s because it was cracked & not supposed to be like that.
duster refill kit,expected,instructions_setup,positive,1,0,5.0,,,B001TQ6IHS,20260122,There is no other duster out there as easy and efficient as Swiffer. The packaging had easy to follow instructions on the side and the extendable wand is very versatile in getting those hard to reach places.
duster refill kit,uncategorized,instructions_setup,negative,1,0,1.0,,,B001TQ6IHS,20250914,"Useless.  Good luck sliding the dusters onto the prongs.  Tried multiple times, it is not intuitive which end is to be slided onto the prongs.  Stay far away from this product."
duster refill kit,delight,material_quality,positive,1,0,5.0,professional,,B001TQ6IHS,20260316,They are excellent quality; all the dust gets trapped in the Swiffer and the surface is left super clean. I recommend them 1000%.
duster refill kit,expected,material_quality,positive,1,0,4.0,professional,,B001TQ6IHS,20260124,I bought these to be able to reach some high places to dust and get cobb webs. They are decent quality for the money and make the job easier. The handles are a little flimsy feeling to me but I guess you cant expect much more for the price.
duster refill kit,uncategorized,material_quality,positive,1,0,4.0,,,B001TQ6IHS,20251012,"The fabric material was not as full or as plush as it looks in the picture but it did do the job. I also had a little difficulty inserting it onto the wand but overall, its a pretty handy helper!"
duster refill kit,fulfillment_noise,material_quality,negative,1,0,1.0,professional,gift,B001TQ6IHS,20251010,"Piece of garbage, do not waster your money. Small rags that you javelin to try and slide on the stick. Most of the time, the plastic comes through the backside, so when you try to dust, you are scratching the furniture with the plastic inst"
duster refill kit,expected,packaging_delivery,positive,1,0,5.0,,,B001TQ6IHS,20260122,There is no other duster out there as easy and efficient as Swiffer. The packaging had easy to follow instructions on the side and the extendable wand is very versatile in getting those hard to reach places.
duster refill kit,expected,packaging_delivery,negative,1,0,1.0,,travel,B001TQ6IHS,20251005,I have always been a fan of swiffer mop and thought to give the duster a try. I was surprised to see the quality of the duster which is a far cry from what was advertised as “heavy duty“. I thought i received a different product. The duster
duster refill kit,fulfillment_noise,packaging_delivery,positive,1,0,5.0,,,B001TQ6IHS,20250920,"Arrived on time, product is exactly as pictured/listed"
duster refill kit,fulfillment_noise,packaging_delivery,negative,1,0,1.0,,storage,B001TQ6IHS,20250916,Didn‘t come packaged as shown. The dusters do not fluff nothing like the picture and they were blue but yellow. Wouldn‘t recommend buying thru Amazon
duster refill kit,basic,performance,negative,1,0,2.0,professional,,B001TQ6IHS,20250916,"The Dusters are great the extension handle with multivariable positions does not work it is to loose and moves if you press to hard against it.,"
duster refill kit,expected,size_fit,negative,1,0,3.0,,,B001TQ6IHS,20260110,"The quality fits the price-point. The entire wand is plastic and feels a bit flimsy. It‘s a little tricky to slip the duster head onto the wand and the duster heads were smaller than expected.
I am able to reach the top of my bookcase and t"
duster refill kit,fulfillment_noise,size_fit,negative,1,0,1.0,professional,gift,B001TQ6IHS,20251010,"Piece of garbage, do not waster your money. Small rags that you javelin to try and slide on the stick. Most of the time, the plastic comes through the backside, so when you try to dust, you are scratching the furniture with the plastic inst"
duster refill kit,fulfillment_noise,value_quantity,negative,1,0,1.0,,storage,B001TQ6IHS,20250916,Didn‘t come packaged as shown. The dusters do not fluff nothing like the picture and they were blue but yellow. Wouldn‘t recommend buying thru Amazon
reusable duster refill,fulfillment_noise,cleaning_maintenance,negative,1,0,3.0,professional,daily_home; travel,B0FPF5HCTM,20260418,"I ordered this six-piece reusable duster refill set, which is compatible with the Swiffer hand duster, as an alternative to disposable dusters. I liked the idea of a more eco-friendly option that can be washed and reused. Since it comes wit"
reusable duster refill,fulfillment_noise,cleaning_maintenance,positive,1,0,5.0,,,B0FPF5HCTM,20251127,I was skeptical at first buying these as the disposable swiffers do such an amazing job grabbing everything but also clog up quickly as well. I took one out of the package and spent the next 20 minutes just dusting WHATEVER I saw and wanted
reusable duster refill,expected,durability,positive,1,0,4.0,,storage,B0FPF5HCTM,20260421,"These dusters feel pretty solid in material, they are soft. Fluffy. Feel like microfiber fabric on each duster bulb. The product comes with a needing to be assembled plastic dusting wand, that easily assembled, its two pieces that snaps int"
reusable duster refill,expected,durability,negative,1,0,2.0,,,B0FPF5HCTM,20260225,"These refills are incredibly frustrating. As soon as you try to use them to dust anything with even a little bit of resistance, like a ceiling fan blade, they pop right off the handle. They feel cheap and have no grip, so you spend more tim"
reusable duster refill,fulfillment_noise,ease_of_use,positive,1,0,5.0,,,B0FPF5HCTM,20260222,"No more wasting the swiffers. The package comes with 8 duster mitts that I can toss is with the laundry. No more consumables guilt from the throw-away dusters, yay!"
reusable duster refill,delight,material_quality,positive,1,0,5.0,,,B0FPF5HCTM,20260510,"I absolutely love this product. This product is easy to put on and it fits my duster perfectly where they’re not falling off, and it has great quality because it picks up dust and cleans my surfaces, walls, and ceilings with pure ease. It’s"
reusable duster refill,fulfillment_noise,material_quality,negative,1,0,3.0,professional,daily_home; travel,B0FPF5HCTM,20260418,"I ordered this six-piece reusable duster refill set, which is compatible with the Swiffer hand duster, as an alternative to disposable dusters. I liked the idea of a more eco-friendly option that can be washed and reused. Since it comes wit"
reusable duster refill,uncategorized,material_quality,negative,1,0,2.0,,,B0FPF5HCTM,20260214,"These refills claim to be “compatible,"" but they do not stay on the handle at all. The second you try to dust anything above waist level, the whole thing flies off. The material is also cheap and thin compared to the name brand; it just pus"
reusable duster refill,uncategorized,other,negative,1,0,3.0,,,B0FPF5HCTM,20260512,"They dont stay on the wand very well, but does the job"
reusable duster refill,uncategorized,other,positive,1,0,5.0,,,B0FPF5HCTM,20260221,Pretty good!
reusable duster refill,fulfillment_noise,packaging_delivery,negative,1,0,3.0,professional,daily_home; travel,B0FPF5HCTM,20260418,"I ordered this six-piece reusable duster refill set, which is compatible with the Swiffer hand duster, as an alternative to disposable dusters. I liked the idea of a more eco-friendly option that can be washed and reused. Since it comes wit"
reusable duster refill,fulfillment_noise,performance,negative,1,0,3.0,professional,daily_home; travel,B0FPF5HCTM,20260418,"I ordered this six-piece reusable duster refill set, which is compatible with the Swiffer hand duster, as an alternative to disposable dusters. I liked the idea of a more eco-friendly option that can be washed and reused. Since it comes wit"
reusable duster refill,uncategorized,performance,negative,1,0,1.0,family,,B0FPF5HCTM,20260224,"These refills are incredibly frustrating because they won’t stay attached to the handle—they pop off the moment you apply any pressure. I also found the dust-trapping power to be weak compared to the name brand, so I ended up just throwing "
reusable duster refill,fulfillment_noise,size_fit,negative,1,0,3.0,professional,daily_home; travel,B0FPF5HCTM,20260418,"I ordered this six-piece reusable duster refill set, which is compatible with the Swiffer hand duster, as an alternative to disposable dusters. I liked the idea of a more eco-friendly option that can be washed and reused. Since it comes wit"
reusable duster refill,fulfillment_noise,value_quantity,negative,1,0,3.0,professional,daily_home; travel,B0FPF5HCTM,20260418,"I ordered this six-piece reusable duster refill set, which is compatible with the Swiffer hand duster, as an alternative to disposable dusters. I liked the idea of a more eco-friendly option that can be washed and reused. Since it comes wit"
